region,admin_unit,season_year,season,fires,area_km2,fires_per_1000km2
Uttar Pradesh,ETAH,2021,Kharif,21,2338.665172316803,8.98
Uttar Pradesh,ETAH,2021,Rabi,12,2338.665172316803,5.13
Uttar Pradesh,ETAH,2022,Kharif,33,2338.665172316803,14.11
Uttar Pradesh,ETAH,2022,Rabi,1,2338.665172316803,0.43
Uttar Pradesh,ETAH,2023,Kharif,30,2338.665172316803,12.83
Uttar Pradesh,ETAH,2023,Rabi,10,2338.665172316803,4.28
Uttar Pradesh,ETAH,2024,Kharif,59,2338.665172316803,25.23
Uttar Pradesh,ETAH,2024,Rabi,17,2338.665172316803,7.27
Uttar Pradesh,ETAH,2025,Kharif,88,2338.665172316803,37.63
Uttar Pradesh,ETAH,2025,Rabi,48,2338.665172316803,20.52
Uttar Pradesh,ETAH,2026,Rabi,37,2338.665172316803,15.82
Uttar Pradesh,ETAWAH,2019,Kharif,112,2241.107391596127,49.98
Uttar Pradesh,ETAWAH,2019,Rabi,57,2241.107391596127,25.43
Uttar Pradesh,ETAWAH,2020,Kharif,207,2241.107391596127,92.37
Uttar Pradesh,ETAWAH,2020,Rabi,49,2241.107391596127,21.86
Uttar Pradesh,ETAWAH,2021,Kharif,230,2241.107391596127,102.63
Uttar Pradesh,ETAWAH,2021,Rabi,73,2241.107391596127,32.57
Uttar Pradesh,ETAWAH,2022,Kharif,210,2241.107391596127,93.7
Uttar Pradesh,ETAWAH,2022,Rabi,20,2241.107391596127,8.92
Uttar Pradesh,ETAWAH,2023,Kharif,261,2241.107391596127,116.46
Uttar Pradesh,ETAWAH,2023,Rabi,17,2241.107391596127,7.59
Uttar Pradesh,ETAWAH,2024,Kharif,333,2241.107391596127,148.59
Uttar Pradesh,ETAWAH,2024,Rabi,84,2241.107391596127,37.48
Uttar Pradesh,ETAWAH,2025,Kharif,313,2241.107391596127,139.66
Uttar Pradesh,ETAWAH,2025,Rabi,113,2241.107391596127,50.42
Uttar Pradesh,ETAWAH,2026,Rabi,89,2241.107391596127,39.71
Uttar Pradesh,FARRUKHABAD,2019,Kharif,23,2103.9003866685634,10.93
Uttar Pradesh,FARRUKHABAD,2019,Rabi,50,2103.9003866685634,23.77
Uttar Pradesh,FARRUKHABAD,2020,Kharif,54,2103.9003866685634,25.67
Uttar Pradesh,FARRUKHABAD,2020,Rabi,72,2103.9003866685634,34.22
Uttar Pradesh,FARRUKHABAD,2021,Kharif,16,2103.9003866685634,7.6
Uttar Pradesh,FARRUKHABAD,2021,Rabi,102,2103.9003866685634,48.48
Uttar Pradesh,FARRUKHABAD,2022,Kharif,37,2103.9003866685634,17.59
Uttar Pradesh,FARRUKHABAD,2022,Rabi,34,2103.9003866685634,16.16
Uttar Pradesh,FARRUKHABAD,2023,Kharif,22,2103.9003866685634,10.46
Uttar Pradesh,FARRUKHABAD,2023,Rabi,13,2103.9003866685634,6.18
Uttar Pradesh,FARRUKHABAD,2024,Kharif,42,2103.9003866685634,19.96
Uttar Pradesh,FARRUKHABAD,2024,Rabi,43,2103.9003866685634,20.44
Uttar Pradesh,FARRUKHABAD,2025,Kharif,30,2103.9003866685634,14.26
Uttar Pradesh,FARRUKHABAD,2025,Rabi,65,2103.9003866685634,30.89
Uttar Pradesh,FARRUKHABAD,2026,Rabi,59,2103.9003866685634,28.04
Uttar Pradesh,FATEHPUR,2019,Kharif,194,4021.2772132273208,48.24
Uttar Pradesh,FATEHPUR,2019,Rabi,154,4021.2772132273208,38.3
Uttar Pradesh,FATEHPUR,2020,Kharif,389,4021.2772132273208,96.74
Uttar Pradesh,FATEHPUR,2020,Rabi,59,4021.2772132273208,14.67
Uttar Pradesh,FATEHPUR,2021,Kharif,328,4021.2772132273208,81.57
Uttar Pradesh,FATEHPUR,2021,Rabi,136,4021.2772132273208,33.82
Uttar Pradesh,FATEHPUR,2022,Kharif,415,4021.2772132273208,103.2
Uttar Pradesh,FATEHPUR,2022,Rabi,139,4021.2772132273208,34.57
Uttar Pradesh,FATEHPUR,2023,Kharif,382,4021.2772132273208,94.99
Uttar Pradesh,FATEHPUR,2023,Rabi,99,4021.2772132273208,24.62
Uttar Pradesh,FATEHPUR,2024,Kharif,574,4021.2772132273208,142.74
Uttar Pradesh,FATEHPUR,2024,Rabi,225,4021.2772132273208,55.95
Uttar Pradesh,FATEHPUR,2025,Kharif,541,4021.2772132273208,134.53
Uttar Pradesh,FATEHPUR,2025,Rabi,214,4021.2772132273208,53.22
Uttar Pradesh,FATEHPUR,2026,Rabi,308,4021.2772132273208,76.59
Uttar Pradesh,FIROZABAD,2019,Kharif,30,2331.3826194264193,12.87
Uttar Pradesh,FIROZABAD,2019,Rabi,9,2331.3826194264193,3.86
Uttar Pradesh,FIROZABAD,2020,Kharif,57,2331.3826194264193,24.45
Uttar Pradesh,FIROZABAD,2020,Rabi,7,2331.3826194264193,3.0
Uttar Pradesh,FIROZABAD,2021,Kharif,34,2331.3826194264193,14.58
Uttar Pradesh,FIROZABAD,2021,Rabi,24,2331.3826194264193,10.29
Uttar Pradesh,FIROZABAD,2022,Kharif,23,2331.3826194264193,9.87
Uttar Pradesh,FIROZABAD,2022,Rabi,10,2331.3826194264193,4.29
Uttar Pradesh,FIROZABAD,2023,Kharif,33,2331.3826194264193,14.15
Uttar Pradesh,FIROZABAD,2023,Rabi,2,2331.3826194264193,0.86
Uttar Pradesh,FIROZABAD,2024,Kharif,71,2331.3826194264193,30.45
Uttar Pradesh,FIROZABAD,2024,Rabi,24,2331.3826194264193,10.29
Uttar Pradesh,FIROZABAD,2025,Kharif,83,2331.3826194264193,35.6
Uttar Pradesh,FIROZABAD,2025,Rabi,15,2331.3826194264193,6.43
Uttar Pradesh,FIROZABAD,2026,Rabi,20,2331.3826194264193,8.58
Uttar Pradesh,GAUTAM BUDDHA NAGAR,2019,Kharif,35,1206.0039825376684,29.02
Uttar Pradesh,GAUTAM BUDDHA NAGAR,2019,Rabi,99,1206.0039825376684,82.09
Uttar Pradesh,GAUTAM BUDDHA NAGAR,2020,Kharif,43,1206.0039825376684,35.65
Uttar Pradesh,GAUTAM BUDDHA NAGAR,2020,Rabi,69,1206.0039825376684,57.21
Uttar Pradesh,GAUTAM BUDDHA NAGAR,2021,Kharif,38,1206.0039825376684,31.51
Uttar Pradesh,GAUTAM BUDDHA NAGAR,2021,Rabi,145,1206.0039825376684,120.23
Uttar Pradesh,GAUTAM BUDDHA NAGAR,2022,Kharif,36,1206.0039825376684,29.85
Uttar Pradesh,GAUTAM BUDDHA NAGAR,2022,Rabi,67,1206.0039825376684,55.56
Uttar Pradesh,GAUTAM BUDDHA NAGAR,2023,Kharif,44,1206.0039825376684,36.48
Uttar Pradesh,GAUTAM BUDDHA NAGAR,2023,Rabi,73,1206.0039825376684,60.53
Uttar Pradesh,GAUTAM BUDDHA NAGAR,2024,Kharif,71,1206.0039825376684,58.87
Uttar Pradesh,GAUTAM BUDDHA NAGAR,2024,Rabi,85,1206.0039825376684,70.48
Uttar Pradesh,GAUTAM BUDDHA NAGAR,2025,Kharif,52,1206.0039825376684,43.12
Uttar Pradesh,GAUTAM BUDDHA NAGAR,2025,Rabi,100,1206.0039825376684,82.92
Uttar Pradesh,GAUTAM BUDDHA NAGAR,2026,Rabi,87,1206.0039825376684,72.14
Uttar Pradesh,GHAZIABAD,2019,Kharif,77,885.0517188080605,87.0
Uttar Pradesh,GHAZIABAD,2019,Rabi,23,885.0517188080605,25.99
Uttar Pradesh,GHAZIABAD,2020,Kharif,155,885.0517188080605,175.13
Uttar Pradesh,GHAZIABAD,2020,Rabi,17,885.0517188080605,19.21
Uttar Pradesh,GHAZIABAD,2021,Kharif,114,885.0517188080605,128.81
Uttar Pradesh,GHAZIABAD,2021,Rabi,31,885.0517188080605,35.03
Uttar Pradesh,GHAZIABAD,2022,Kharif,101,885.0517188080605,114.12
Uttar Pradesh,GHAZIABAD,2022,Rabi,26,885.0517188080605,29.38
Uttar Pradesh,GHAZIABAD,2023,Kharif,110,885.0517188080605,124.29
Uttar Pradesh,GHAZIABAD,2023,Rabi,50,885.0517188080605,56.49
Uttar Pradesh,GHAZIABAD,2024,Kharif,107,885.0517188080605,120.9
Uttar Pradesh,GHAZIABAD,2024,Rabi,66,885.0517188080605,74.57
Uttar Pradesh,GHAZIABAD,2025,Kharif,88,885.0517188080605,99.43
Uttar Pradesh,GHAZIABAD,2025,Rabi,61,885.0517188080605,68.92
Uttar Pradesh,GHAZIABAD,2026,Rabi,61,885.0517188080605,68.92
Uttar Pradesh,GHAZIPUR,2019,Kharif,88,3252.3140712583076,27.06
Uttar Pradesh,GHAZIPUR,2019,Rabi,253,3252.3140712583076,77.79
Uttar Pradesh,GHAZIPUR,2020,Kharif,244,3252.3140712583076,75.02
Uttar Pradesh,GHAZIPUR,2020,Rabi,80,3252.3140712583076,24.6
Uttar Pradesh,GHAZIPUR,2021,Kharif,293,3252.3140712583076,90.09
Uttar Pradesh,GHAZIPUR,2021,Rabi,115,3252.3140712583076,35.36
Uttar Pradesh,GHAZIPUR,2022,Kharif,478,3252.3140712583076,146.97
Uttar Pradesh,GHAZIPUR,2022,Rabi,202,3252.3140712583076,62.11
Uttar Pradesh,GHAZIPUR,2023,Kharif,331,3252.3140712583076,101.77
Uttar Pradesh,GHAZIPUR,2023,Rabi,89,3252.3140712583076,27.37
Uttar Pradesh,GHAZIPUR,2024,Kharif,646,3252.3140712583076,198.63
Uttar Pradesh,GHAZIPUR,2024,Rabi,349,3252.3140712583076,107.31
Uttar Pradesh,GHAZIPUR,2025,Kharif,429,3252.3140712583076,131.91
Uttar Pradesh,GHAZIPUR,2025,Rabi,292,3252.3140712583076,89.78
Uttar Pradesh,GHAZIPUR,2026,Rabi,355,3252.3140712583076,109.15
Uttar Pradesh,GONDA,2019,Kharif,33,3838.937100809667,8.6
Uttar Pradesh,GONDA,2019,Rabi,210,3838.937100809667,54.7
Uttar Pradesh,GONDA,2020,Kharif,71,3838.937100809667,18.49
Uttar Pradesh,GONDA,2020,Rabi,44,3838.937100809667,11.46
Uttar Pradesh,GONDA,2021,Kharif,54,3838.937100809667,14.07
Uttar Pradesh,GONDA,2021,Rabi,45,3838.937100809667,11.72
Uttar Pradesh,GONDA,2022,Kharif,95,3838.937100809667,24.75
Uttar Pradesh,GONDA,2022,Rabi,71,3838.937100809667,18.49
Uttar Pradesh,GONDA,2023,Kharif,80,3838.937100809667,20.84
Uttar Pradesh,GONDA,2023,Rabi,64,3838.937100809667,16.67
Uttar Pradesh,GONDA,2024,Kharif,134,3838.937100809667,34.91
Uttar Pradesh,GONDA,2024,Rabi,187,3838.937100809667,48.71
Uttar Pradesh,GONDA,2025,Kharif,142,3838.937100809667,36.99
Uttar Pradesh,GONDA,2025,Rabi,184,3838.937100809667,47.93
Uttar Pradesh,GONDA,2026,Rabi,160,3838.937100809667,41.68
Uttar Pradesh,GORAKHPUR,2019,Kharif,51,3208.3691542242705,15.9
Uttar Pradesh,GORAKHPUR,2019,Rabi,3106,3208.3691542242705,968.09
Uttar Pradesh,GORAKHPUR,2020,Kharif,96,3208.3691542242705,29.92
Uttar Pradesh,GORAKHPUR,2020,Rabi,333,3208.3691542242705,103.79
Uttar Pradesh,GORAKHPUR,2021,Kharif,105,3208.3691542242705,32.73
Uttar Pradesh,GORAKHPUR,2021,Rabi,1218,3208.3691542242705,379.63
Uttar Pradesh,GORAKHPUR,2022,Kharif,216,3208.3691542242705,67.32
Uttar Pradesh,GORAKHPUR,2022,Rabi,1591,3208.3691542242705,495.89
Uttar Pradesh,GORAKHPUR,2023,Kharif,318,3208.3691542242705,99.12
Uttar Pradesh,GORAKHPUR,2023,Rabi,1473,3208.3691542242705,459.11
Uttar Pradesh,GORAKHPUR,2024,Kharif,367,3208.3691542242705,114.39
Uttar Pradesh,GORAKHPUR,2024,Rabi,3246,3208.3691542242705,1011.73
Uttar Pradesh,GORAKHPUR,2025,Kharif,426,3208.3691542242705,132.78
Uttar Pradesh,GORAKHPUR,2025,Rabi,1608,3208.3691542242705,501.19
Uttar Pradesh,GORAKHPUR,2026,Rabi,2626,3208.3691542242705,818.48
Uttar Pradesh,HAMIRPUR,2019,Kharif,80,3755.8365440168623,21.3
